permit_id,issue_date,address,latitude,longitude,units,work_description,valuation
20-190597-000-00-RS,2022-03-02,9960 N OREGONIAN AVE,45.5951525,-122.7321629,1,New Construction | Single Family Dwelling,197476.0
21-083665-000-00-RS,2022-03-03,2224 NE 36TH AVE - Unit B,45.5387546,-122.6257219,1,New Construction | Accessory Dwelling Unit | ADU,99505.0
21-079755-000-00-RS,2022-03-03,6444 NE GOING ST - Unit B,45.5565739,-122.5964588,1,Addition | Accessory Dwelling Unit | ADU,117525.0
20-182443-000-00-CO,2022-03-04,2070 NW QUIMBY ST,45.5331709,-122.6940676,200,New Construction | Apartments/Condos,31232997.0
21-092037-000-00-RS,2022-03-07,4743 N GANTENBEIN AVE - UNIT B,45.5575406,-122.6693195,1,New Construction | Accessory Dwelling Unit | ADU,102261.0
21-072524-000-00-RS,2022-03-07,5606 NE 18TH AVE,45.5634409,-122.6467269,1,New Construction | Single Family Dwelling,240093.0
21-111115-000-00-RS,2022-03-08,3125 NE 23RD AVE,45.5455881,-122.6424671,1,Addition | Single Family Dwelling,134387.0
21-072693-000-00-RS,2022-03-08,4611 SE KNAPP ST,45.4707085,-122.6147928,1,New Construction | Single Family Dwelling,266769.0
21-072692-000-00-RS,2022-03-08,4607 SE KNAPP ST,45.4707085,-122.6147928,1,New Construction | Single Family Dwelling,266769.0
22-100845-000-00-RS,2022-03-09,2225 NE RIDGEWOOD DR,45.5512223,-122.642383,1,Addition | Single Family Dwelling,44921.0
22-106971-000-00-CO,2022-03-09,5624 S RIVERSIDE LN - UNIT 12,45.4827216,-122.6731949,1,Alteration | Apartments/Condos,25000.0
19-244960-000-00-CO,2022-03-10,7360 N ATLANTIC AVE,45.5768157,-122.696295,4,New Construction | Apartments/Condos,229918.0
21-046336-000-00-RS,2022-03-10,1206 NE 58TH AVE - Unit B,45.5317086,-122.6038241,1,New Construction | Accessory Dwelling Unit | ADU,53847.0
21-098269-000-00-RS,2022-03-11,4104 SE COOPER ST - Unit B,45.4737493,-122.6209895,1,New Construction | Accessory Dwelling Unit | ADU,73780.0
21-116447-000-00-RS,2022-03-14,3820 N GANTENBEIN AVE - UNIT B,45.5504348,-122.6687237,1,New Construction | Accessory Dwelling Unit | ADU,40873.0
21-078388-000-00-RS,2022-03-14,2882 NW SKYLINE BLVD,45.542647,-122.761479,1,New Construction | Single Family Dwelling,556691.0
21-117233-000-00-RS,2022-03-14,5636 NE 9TH AVE - UNIT B,45.5638852,-122.6558288,1,Alteration | Single Family Dwelling | ADU,80000.0
21-116678-000-00-RS,2022-03-14,4775 SE STARK ST - UNIT B,45.5196134,-122.6136208,1,Alteration | Accessory Dwelling Unit | ADU,32385.0
21-065259-000-00-RS,2022-03-15,7410 SE 156TH AVE,45.4685381,-122.5020318,1,New Construction | Single Family Dwelling,422028.0
18-129792-000-00-RS,2022-03-15,108 NE BRIDGETON RD,45.6021295,-122.6649711,1,New Construction | Single Family Dwelling,272158.0
20-221583-000-00-RS,2022-03-15,1636 SE 52ND AVE - Unit B,45.5109331,-122.6086658,1,New Construction | Accessory Dwelling Unit | ADU,97356.0
21-023874-000-00-RS,2022-03-15,4646 SW LURADEL ST,45.4505202,-122.7250884,1,New Construction | Townhouse,153784.0
21-103204-000-00-RS,2022-03-15,23210 NW BECK RD,45.6433695,-122.9171227,1,New Construction | Single Family Dwelling,375975.0
20-222510-000-00-RS,2022-03-16,7684 SE 98TH AVE,45.4673165,-122.562511,1,New Construction | Single Family Dwelling,293183.0
20-222520-000-00-RS,2022-03-16,7688 SE 98TH AVE,45.4671957,-122.5625183,1,New Construction | Single Family Dwelling,289344.0
21-035091-000-00-CO,2022-03-16,110 N TOMAHAWK ISLAND DR,45.6053044,-122.666691,284,New Construction | Apartments/Condos,41694557.0
21-076910-000-00-RS,2022-03-17,2317 NE CLACKAMAS ST,45.5330931,-122.6417574,1,Alteration | Accessory Dwelling Unit | ADU,100000.0
21-023878-000-00-RS,2022-03-18,4644 SW LURADEL ST,45.4505202,-122.7250884,1,New Construction | Townhouse,153784.0
21-114213-000-00-RS,2022-03-18,3146 NE 58TH AVE,45.5460716,-122.6032124,1,Addition | Single Family Dwelling,20000.0
20-187079-000-00-RS,2022-03-18,7531 N WILLAMETTE BLVD - Unit B,45.5846207,-122.7462021,1,Alteration | Accessory Dwelling Unit | ADU,22492.0
21-049557-000-00-RS,2022-03-18,6443 SE 143RD CT,45.4755907,-122.5160499,1,New Construction | Townhouse,214726.0
21-049556-000-00-RS,2022-03-18,6441 SE 143RD CT,45.4755907,-122.5160499,1,New Construction | Townhouse,214726.0
21-061164-000-00-RS,2022-03-18,7558 N BERKELEY AVE,45.5839569,-122.7268615,1,New Construction | Townhouse,103944.0
21-061171-000-00-RS,2022-03-18,7550 N BERKELEY AVE,45.5839569,-122.7268615,1,New Construction | Townhouse,132803.0
21-061167-000-00-RS,2022-03-18,7554 N BERKELEY AVE,45.5839569,-122.7268615,1,New Construction | Townhouse,144295.0
21-061166-000-00-RS,2022-03-18,7556 N BERKELEY AVE,45.5839569,-122.7268615,1,New Construction | Townhouse,144295.0
21-061161-000-00-RS,2022-03-18,7560 N BERKELEY AVE,45.5839569,-122.7268615,1,New Construction | Townhouse,98329.0
21-061169-000-00-RS,2022-03-18,7552 N BERKELEY AVE,45.5839569,-122.7268615,1,New Construction | Townhouse,144295.0
21-042111-000-00-RS,2022-03-18,6421 SE COOPER ST,45.4736592,-122.5967732,1,New Construction | Single Family Dwelling,289052.0
21-041640-000-00-RS,2022-03-18,6750 SE 64TH AVE,45.4735764,-122.5969495,1,New Construction | Single Family Dwelling,289052.0
21-090600-000-00-RS,2022-03-21,3535 SW CANBY ST - Unit B,45.4691741,-122.7136445,1,New Construction | Accessory Dwelling Unit | ADU,80439.0
21-019931-000-00-CO,2022-03-21,3320 NE BROADWAY,45.5349499,-122.6302797,19,Alteration | Apartments/Condos,2800000.0
21-112480-000-00-RS,2022-03-23,9312 E BURNSIDE ST - UNIT B,45.5224951,-122.5671186,1,Alteration | Single Family Dwelling | ADU,26030.0
21-111690-000-00-RS,2022-03-24,7204 SE MADISON ST,45.5127165,-122.588838,1,Addition | Single Family Dwelling,250000.0
21-071423-000-00-RS,2022-03-25,6336 NE 33RD AVE - Unit B,45.5689802,-122.6303544,1,New Construction | Accessory Dwelling Unit | ADU,104467.0
21-071395-000-00-RS,2022-03-25,6342 NE 33RD AVE - UNIT B,45.5690452,-122.630396,1,New Construction | Accessory Dwelling Unit | ADU,104467.0
21-071422-000-00-RS,2022-03-25,6336 NE 33RD AVE,45.5689802,-122.6303544,1,New Construction | Single Family Dwelling,199531.0
19-144055-000-00-RS,2022-03-25,1240 SW 60TH AVE,45.513157,-122.7378142,1,New Construction | Single Family Dwelling,432614.0
21-065466-000-00-RS,2022-03-25,1406 NE ROSELAWN ST,45.5610089,-122.6514857,1,New Construction | Townhouse,256830.0
21-065461-000-00-RS,2022-03-25,1402 NE ROSELAWN ST,45.5610566,-122.6512844,1,New Construction | Townhouse,256830.0
21-049560-000-00-RS,2022-03-25,6447 SE 143RD CT,45.4755907,-122.5160499,1,New Construction | Townhouse,214726.0
22-111083-000-00-MP,2022-03-25,4264 SE 122ND AVE - Unit 27,45.4914831,-122.5369409,1,Replacement | Single Family Dwelling,40000.0
21-049558-000-00-RS,2022-03-28,6445 SE 143RD CT,45.4755907,-122.5160499,1,New Construction | Townhouse,214726.0
21-103134-000-00-RS,2022-03-28,10971 SE HOLGATE BLVD,45.4902853,-122.550137,1,New Construction | Duplex,406015.0
21-103060-000-00-RS,2022-03-28,10983 SE HOLGATE BLVD,45.4902853,-122.550137,1,New Construction | Single Family Dwelling,203007.0
21-103124-000-00-RS,2022-03-28,10981 SE HOLGATE BLVD,45.4902853,-122.550137,1,New Construction | Single Family Dwelling,203007.0
21-103125-000-00-RS,2022-03-28,10979 SE HOLGATE BLVD,45.4902853,-122.550137,1,New Construction | Single Family Dwelling,203007.0
21-103127-000-00-RS,2022-03-28,10977 SE HOLGATE BLVD,45.4902853,-122.550137,1,New Construction | Single Family Dwelling,203007.0
21-103133-000-00-RS,2022-03-28,10975 SE HOLGATE BLVD,45.4902853,-122.550137,1,New Construction | Single Family Dwelling,203007.0
22-111211-000-00-RS,2022-03-29,6735 SE CLATSOP ST,45.4617302,-122.5937482,1,Alteration | Single Family Dwelling,500.0
21-110907-000-00-RS,2022-03-29,5254 NE 32ND PL - UNIT B,45.5611138,-122.6314183,1,New Construction | Accessory Dwelling Unit | ADU,92192.0
21-115322-000-00-RS,2022-03-30,9222 N KELLOGG ST - UNIT B,45.5940516,-122.7577919,1,New Construction | Accessory Dwelling Unit | ADU,66598.0
22-102401-000-00-RS,2022-03-30,4919 NE 11TH AVE - UNIT C,45.5585464,-122.6549347,1,Alteration | Accessory Dwelling Unit | ADU,23000.0
21-049550-000-00-RS,2022-03-31,6439 SE 143RD CT,45.4755907,-122.5160499,1,New Construction | Townhouse,214726.0
21-027860-000-00-RS,2022-03-31,9063 N MOHAWK AVE,45.5923753,-122.7471384,1,New Construction | Single Family Dwelling,239685.0
21-108831-000-00-RS,2022-04-01,9310 SW 4TH AVE - Unit B,45.4575087,-122.6825039,1,Alteration | Single Family Dwelling | ADU,46009.0
21-109987-000-00-RS,2022-04-01,5026 N HARVARD ST - UNIT C,45.5752948,-122.7250329,1,Addition | Single Family Dwelling | ADU,113520.0
21-101573-000-00-RS,2022-04-01,7361 SE 155TH AVE,45.4690685,-122.5041794,1,New Construction | Single Family Dwelling,415227.0
21-102537-000-00-RS,2022-04-01,4300 SE 79TH AVE - UNIT B,45.4914819,-122.5822878,1,New Construction | Accessory Dwelling Unit | ADU,100696.0
21-062085-000-00-RS,2022-04-01,1418 NE ROSELAWN ST,45.5610327,-122.6513851,1,New Construction | Single Family Dwelling,334060.0
21-062103-000-00-RS,2022-04-01,1418 NE ROSELAWN ST - Unit B,45.5610327,-122.6513851,1,New Construction | Accessory Dwelling Unit | ADU,104336.0
21-087460-000-00-RS,2022-04-01,4655 SE 140TH AVE,45.4880061,-122.5195914,1,New Construction | Single Family Dwelling,204669.0
19-100408-000-00-RS,2022-04-01,9027 NE HOYT ST,45.5275751,-122.5706877,1,New Construction | Single Family Dwelling,200766.0
19-100409-000-00-RS,2022-04-01,9031 NE HOYT ST,45.5272985,-122.5706581,1,New Construction | Single Family Dwelling,200766.0
20-224572-000-00-RS,2022-04-01,912 SW CHELTENHAM ST,45.480782,-122.6886436,2,New Construction | Single Family Dwelling | ADU,462274.0
21-098965-000-00-RS,2022-04-01,6604 SE INSLEY ST,45.483543,-122.5954998,1,New Construction | Single Family Dwelling,227062.0
21-098979-000-00-RS,2022-04-01,6604 SE INSLEY ST - Unit C,45.483543,-122.5954998,1,New Construction | Accessory Dwelling Unit | ADU,97938.0
21-098977-000-00-RS,2022-04-01,6604 SE INSLEY ST - Unit B,45.483543,-122.5954998,1,New Construction | Accessory Dwelling Unit | ADU,97938.0
21-072498-000-00-RS,2022-04-01,2738 SE 34TH AVE,45.5029746,-122.629299,2,New Construction | Duplex,687258.0
21-115173-000-00-RS,2022-04-05,3425 NE BEAKEY ST - UNIT B,45.547437,-122.6284524,1,Addition | Accessory Dwelling Unit | ADU,200000.0
21-068488-000-00-RS,2022-04-05,6145 NE 36TH AVE,45.5675648,-122.6269264,1,New Construction | Single Family Dwelling,421478.0
21-069272-000-00-RS,2022-04-05,4930 SE HENDERSON ST,45.4696786,-122.6126099,1,New Construction | Single Family Dwelling,222081.0
20-150634-000-00-CO,2022-04-06,5785 N GREELEY AVE,45.5652721,-122.6959223,13,New Construction | Apartments/Condos,1000500.0
22-111095-000-00-RS,2022-04-07,4905 NE 17TH AVE - UNIT B,45.5583894,-122.6480745,1,Alteration | Single Family Dwelling | ADU,16210.0
21-011658-000-00-RS,2022-04-07,8126 SE 145TH CT - Unit B,45.464559,-122.512442,2,New Construction | Single Family Dwelling | ADU,385968.0
21-097314-000-00-RS,2022-04-07,4818 NE HALSEY ST - UNIT B,45.5335229,-122.6135024,1,Alteration | Single Family Dwelling | ADU,8000.0
20-182105-000-00-RS,2022-04-07,454 NW GREENLEAF RD,45.5254843,-122.7485113,1,New Construction | Single Family Dwelling,651343.0
21-008746-000-00-RS,2022-04-07,3160 SE 24TH AVE,45.4999655,-122.6413627,1,New Construction | Single Family Dwelling,345705.0
21-068519-000-00-RS,2022-04-07,6155 NE 36TH AVE,45.5675648,-122.6269264,1,New Construction | Single Family Dwelling,428248.0
21-081141-000-00-RS,2022-04-08,15001 SE MAIN ST - Unit B,45.5140433,-122.5089002,1,Addition | Single Family Dwelling | ADU,94333.0
21-070741-000-00-RS,2022-04-08,2203 N WINCHELL ST,45.5804799,-122.6893142,1,New Construction | Single Family Dwelling,255539.0
21-070753-000-00-RS,2022-04-08,2207 N WINCHELL ST,45.5804799,-122.6893142,1,New Construction | Single Family Dwelling,255539.0
21-054120-000-00-RS,2022-04-08,9446 N TYLER AVE - Unit A,45.5946949,-122.7431385,1,New Construction | Single Family Dwelling,145862.0
21-054143-000-00-RS,2022-04-08,9446 N TYLER AVE - Unit B,45.5946949,-122.7431385,1,New Construction | Accessory Dwelling Unit | ADU,82659.0
21-054184-000-00-RS,2022-04-08,9454 N TYLER AVE - Unit A,45.5946949,-122.7431385,1,New Construction | Single Family Dwelling,145862.0
21-054210-000-00-RS,2022-04-08,9454 N TYLER AVE - Unit B,45.5946949,-122.7431385,1,New Construction | Accessory Dwelling Unit | ADU,82659.0
21-023879-000-00-RS,2022-04-08,4642 SW LURADEL ST,45.4505202,-122.7250884,1,New Construction | Townhouse,153784.0
21-110796-000-00-RS,2022-04-08,11825 NE MORRIS ST - Unit B,45.5439299,-122.5412126,1,Alteration | Accessory Dwelling Unit | ADU,4353.0
21-082314-REV-01-MI,2022-04-11,18 NE 74TH AVE - Unit B,45.523129,-122.5865436,1,New Construction | Accessory Dwelling Unit | ADU,11700.0
19-247186-000-00-CO,2022-04-11,4451 NE 42ND AVE,45.5553664,-122.6207089,3,New Construction | Apartments/Condos,1418000.0
21-117139-000-00-RS,2022-04-11,6835 SW 35TH AVE - UNIT B,45.4749865,-122.7131573,1,New Construction | Accessory Dwelling Unit | ADU,64898.0
19-206525-000-00-CO,2022-04-11,5050 N INTERSTATE AVE,45.5593468,-122.6818865,64,New Construction | Apartments/Condos,14753283.0
19-269630-000-00-CO,2022-04-12,3775 SE CLAY ST,45.5116332,-122.624574,15,New Construction | Apartments/Condos,1800000.0
22-105878-000-00-RS,2022-04-12,9940 SW 60TH AVE - UNIT B,45.4534517,-122.7377327,1,Addition | Single Family Dwelling | ADU,50000.0
21-103398-000-00-RS,2022-04-12,6804 N DELAWARE AVE - UNIT B,45.571897,-122.6922332,1,New Construction | Accessory Dwelling Unit | ADU,166468.0
21-071384-000-00-RS,2022-04-12,6342 NE 33RD AVE - UNIT A,45.5690322,-122.6303603,1,New Construction | Single Family Dwelling,199531.0
21-053834-000-00-RS,2022-04-13,10320 NE 6TH DR - Unit B,45.5978567,-122.6602079,1,Alteration | Accessory Dwelling Unit | ADU,55000.0
22-111200-000-00-RS,2022-04-13,8752 N CALVERT AVE - UNIT B,45.585894,-122.6958846,1,New Construction | Accessory Dwelling Unit | ADU,40611.0
21-106550-000-00-RS,2022-04-14,1718 SE 32ND PL - UNIT B,45.5105045,-122.6312944,1,Alteration | Accessory Dwelling Unit | ADU,22634.0
20-176303-000-00-RS,2022-04-14,7288 SE BYBEE BLVD,45.4721756,-122.5886035,1,New Construction | Single Family Dwelling,159198.0
20-176307-000-00-RS,2022-04-14,7284 SE BYBEE BLVD,45.4721756,-122.5886035,1,New Construction | Single Family Dwelling,159198.0
20-176309-000-00-RS,2022-04-14,7280 SE BYBEE BLVD,45.4721756,-122.5886035,1,New Construction | Single Family Dwelling,159198.0
21-070754-000-00-RS,2022-04-18,2211 N WINCHELL ST,45.5804799,-122.6893142,1,New Construction | Single Family Dwelling,271875.0
21-063209-000-00-RS,2022-04-18,5105 NE 36TH AVE,45.5599595,-122.6269303,1,New Construction | Single Family Dwelling,231796.0
21-063211-000-00-RS,2022-04-18,5109 NE 36TH AVE,45.5599595,-122.6269303,1,New Construction | Single Family Dwelling,231796.0
21-033297-000-00-RS,2022-04-18,7816 SE 60TH AVE,45.4669633,-122.6019499,1,New Construction | Single Family Dwelling,203496.0
22-118777-000-00-RS,2022-04-18,1035 NE SKIDMORE ST - UNIT C,45.5546634,-122.6549747,1,Alteration | Single Family Dwelling | ADU,33038.0
21-092548-000-00-RS,2022-04-18,725 SE 78TH AVE,45.5173741,-122.5836042,1,New Construction | Townhouse,156212.0
21-079887-000-00-RS,2022-04-18,12026 SE FOSTER RD - Unit B,45.4761364,-122.5393663,1,Alteration | Accessory Dwelling Unit | ADU,9231.0
20-165181-000-00-CO,2022-04-19,1575 N WILLIS BLVD,45.584047,-122.6835166,44,New Construction | Apartments/Condos,4032488.0
21-100132-000-00-RS,2022-04-20,3440 SE HOLGATE BLVD - Unit B,45.4900989,-122.6285472,2,New Construction | Accessory Dwelling Unit | ADU,203188.0
22-111457-000-00-RS,2022-04-21,5210 SE 40TH AVE - UNIT B,45.4852279,-122.6213361,1,New Construction | Accessory Dwelling Unit | ADU,89860.0
21-093538-000-00-RS,2022-04-21,3322 NE 14TH AVE - Unit B,45.5471576,-122.6511246,1,Alteration | Accessory Dwelling Unit | ADU,47000.0
21-071921-000-00-RS,2022-04-22,8435 SW 9TH AVE - Unit B,45.4636461,-122.6878512,1,Alteration | Single Family Dwelling | ADU,27870.0
19-174936-000-00-RS,2022-04-25,5218 SW BOUNDARY ST,45.4857993,-122.7311782,1,New Construction | Single Family Dwelling,440560.0
19-170676-000-00-RS,2022-04-25,2135 SE 12TH AVE,45.50751,-122.654161,2,New Construction | Duplex,303087.0
21-089215-000-00-RS,2022-04-25,7804 SE SALMON ST - Unit B,45.5142403,-122.5830326,1,Addition | Accessory Dwelling Unit | ADU,133108.0
19-250217-000-00-CO,2022-04-25,3110 SW 12TH AVE,45.5003657,-122.6918523,34,New Construction | Apartments/Condos,3710129.0
22-104273-000-00-RS,2022-04-26,2803 SE 49TH AVE - UNIT C,45.5025246,-122.6123606,1,Alteration | Single Family Dwelling | ADU,800.0
21-104110-000-00-RS,2022-04-26,6107 SE 50TH AVE,45.4782112,-122.611722,1,New Construction | Townhouse,188315.0
21-104108-000-00-RS,2022-04-26,6111 SE 50TH AVE,45.4782112,-122.611722,1,New Construction | Townhouse,182831.0
21-104102-000-00-RS,2022-04-26,6115 SE 50TH AVE,45.4782112,-122.611722,1,New Construction | Townhouse,182831.0
21-104099-000-00-RS,2022-04-26,6119 SE 50TH AVE,45.4782112,-122.611722,1,New Construction | Townhouse,188315.0
22-118891-000-00-RS,2022-04-26,12244 NE STANTON ST - UNIT C,45.5425365,-122.5365515,1,New Construction | Accessory Dwelling Unit | ADU,102311.0
22-118874-000-00-RS,2022-04-26,12244 NE STANTON ST - UNIT B,45.5425365,-122.5365515,1,New Construction | Accessory Dwelling Unit | ADU,102311.0
21-113529-000-00-RS,2022-04-26,11432 NW EAST RD,45.5528188,-122.7953568,1,Addition | Single Family Dwelling,318214.0
21-062531-000-00-RS,2022-04-28,948 S PALATINE HILL RD,45.4438828,-122.668639,1,New Construction | Single Family Dwelling,601788.0
22-110049-000-00-RS,2022-04-28,330 SE 47TH AVE - UNIT B,45.5207378,-122.6146891,1,Alteration | Single Family Dwelling | ADU,86000.0
21-019757-000-00-RS,2022-04-28,7817 N FISKE AVE - Unit B,45.5817652,-122.7176051,1,Alteration | Accessory Dwelling Unit | ADU,21553.0
21-092547-000-00-RS,2022-04-28,727 SE 78TH AVE,45.5173741,-122.5836042,1,New Construction | Townhouse,156212.0
21-092540-000-00-RS,2022-04-28,731 SE 78TH AVE,45.5173741,-122.5836042,1,New Construction | Townhouse,156212.0
21-092544-000-00-RS,2022-04-28,729 SE 78TH AVE,45.5173741,-122.5836042,1,New Construction | Townhouse,156212.0
20-193819-000-00-RS,2022-04-28,1024 NE GOING ST,45.5561925,-122.6550757,1,New Construction | Single Family Dwelling,263280.0
20-226426-000-00-RS,2022-04-28,4560 SW 59TH AVE,45.4898966,-122.73776,1,New Construction | Single Family Dwelling,573903.0
21-023838-000-00-RS,2022-04-28,4648 SW LURADEL ST,45.4505202,-122.7250884,1,New Construction | Townhouse,152643.0
21-067951-000-00-RS,2022-04-29,8921 N PENINSULAR AVE,45.5874122,-122.6975611,1,New Construction | Townhouse,248785.0
21-067950-000-00-RS,2022-04-29,8925 N PENINSULAR AVE,45.587478,-122.6975637,1,New Construction | Townhouse,246043.0
21-071982-000-00-CO,2022-04-29,601 SE SPOKANE ST,45.4652636,-122.6598122,8,New Construction | Apartments/Condos,1400000.0
21-067949-000-00-RS,2022-04-29,8929 N PENINSULAR AVE,45.5875438,-122.6975623,1,New Construction | Townhouse,248785.0
21-116861-000-00-CO,2022-04-29,1470 NW OVERTON ST,45.5319517,-122.6862013,1,Alteration | Apartments/Condos,16472.0
21-027867-000-00-RS,2022-05-02,9057 N MOHAWK AVE,45.5923753,-122.7471384,1,New Construction | Single Family Dwelling,239685.0
21-061744-000-00-RS,2022-05-02,8432 SE 21ST AVE,45.4616183,-122.6427759,2,New Construction | Duplex,222514.0
